id,age,job,marital,education,defaultloan,housingloan,loan
24807,31,technician,married,high.school,no,yes,no
27105,31,technician,married,professional.course,no,yes,no
27525,31,unemployed,married,university.degree,no,yes,no
27667,31,unemployed,married,professional.course,no,yes,no
34013,31,blue-collar,married,basic.9y,unknown,no,no
38887,31,housemaid,divorced,basic.6y,no,no,yes
40301,31,blue-collar,divorced,basic.6y,no,no,no
356,31,admin.,single,university.degree,no,yes,yes
2888,31,admin.,single,high.school,no,yes,yes
3455,31,admin.,single,university.degree,no,yes,no
4731,31,student,single,unknown,no,yes,no
5546,31,services,single,basic.9y,unknown,yes,no
6216,31,management,single,university.degree,unknown,no,yes
7814,31,technician,single,professional.course,no,yes,no
8044,31,technician,single,university.degree,unknown,no,no
9220,31,blue-collar,single,basic.9y,no,no,no
10217,31,blue-collar,single,basic.9y,no,no,no
10743,31,blue-collar,single,basic.9y,no,yes,no
13116,31,admin.,married,university.degree,no,no,no
14099,31,admin.,married,high.school,no,yes,no
24623,31,technician,married,university.degree,no,yes,yes
25249,31,technician,married,professional.course,no,no,no
25433,31,technician,married,professional.course,no,yes,no
30891,31,blue-collar,married,basic.6y,no,no,yes
37607,31,admin.,divorced,high.school,no,no,no
1766,31,admin.,single,university.degree,no,no,no
3385,31,admin.,single,university.degree,no,yes,yes
5049,31,services,single,high.school,unknown,yes,no
5162,31,services,single,university.degree,no,yes,no
5462,31,services,single,high.school,no,yes,no
6533,31,management,single,university.degree,no,yes,no
9503,31,blue-collar,single,high.school,no,unknown,unknown
10188,31,blue-collar,single,high.school,no,yes,no
11046,31,entrepreneur,single,basic.9y,no,no,no
12380,31,admin.,married,university.degree,no,yes,no
14979,31,admin.,married,university.degree,no,yes,no
16365,31,admin.,married,university.degree,no,yes,no
25436,31,technician,married,professional.course,no,no,no
27289,31,unemployed,married,professional.course,no,yes,yes
29365,31,blue-collar,married,basic.9y,no,no,yes
29386,31,blue-collar,married,basic.9y,unknown,yes,no
30812,31,blue-collar,married,basic.9y,no,yes,no
31238,31,blue-collar,married,basic.9y,no,no,no
32727,31,blue-collar,married,basic.9y,no,yes,yes
33528,31,blue-collar,married,basic.6y,unknown,yes,no
34143,31,blue-collar,married,basic.9y,no,no,no
34335,31,blue-collar,married,basic.4y,no,no,no
35667,31,self-employed,married,university.degree,no,no,yes
35911,31,self-employed,married,basic.9y,no,no,no
36704,31,admin.,divorced,university.degree,no,yes,no
36788,31,admin.,divorced,university.degree,no,yes,yes
39311,31,technician,divorced,basic.9y,no,no,no
2952,31,admin.,single,high.school,no,yes,no
3835,31,admin.,single,university.degree,no,yes,no
6534,31,management,single,university.degree,no,yes,yes
8248,31,technician,single,professional.course,no,yes,no
8375,31,technician,single,professional.course,no,yes,yes
9597,31,blue-collar,single,basic.4y,no,no,no
16039,31,admin.,married,high.school,no,yes,no
16592,31,admin.,married,university.degree,no,yes,no
16604,31,admin.,married,professional.course,no,yes,yes
16688,31,admin.,married,university.degree,no,no,no
20972,31,housemaid,married,high.school,no,yes,no
21130,31,housemaid,married,basic.4y,no,no,yes
26330,31,technician,married,professional.course,no,yes,no
27681,31,unemployed,married,basic.9y,no,yes,no
28600,31,blue-collar,married,basic.6y,no,yes,yes
28742,31,blue-collar,married,basic.9y,no,yes,no
29731,31,blue-collar,married,basic.6y,unknown,no,no
29990,31,blue-collar,married,basic.6y,no,no,no
30744,31,blue-collar,married,basic.9y,no,yes,no
33249,31,blue-collar,married,basic.6y,unknown,no,no
36147,31,self-employed,married,university.degree,no,yes,no
37220,31,admin.,divorced,university.degree,no,no,no
38486,31,services,divorced,high.school,no,yes,no
39702,31,technician,divorced,high.school,no,no,no
39706,31,technician,divorced,high.school,no,yes,no
708,31,admin.,single,university.degree,no,no,no
984,31,admin.,single,high.school,no,no,no
3267,31,admin.,single,high.school,no,unknown,unknown
4247,31,student,single,unknown,no,no,yes
4621,31,student,single,university.degree,no,yes,yes
5821,31,services,single,university.degree,no,yes,no
6263,31,management,single,university.degree,no,yes,yes
7139,31,technician,single,professional.course,no,no,no
7645,31,technician,single,university.degree,no,yes,no
7831,31,technician,single,professional.course,no,yes,no
7997,31,technician,single,university.degree,no,no,no
8034,31,technician,single,professional.course,no,no,no
9032,31,unemployed,single,basic.4y,no,yes,no
10296,31,blue-collar,single,basic.4y,no,no,no
11373,31,self-employed,single,university.degree,no,yes,no
13828,31,admin.,married,professional.course,no,yes,no
14990,31,admin.,married,university.degree,no,no,no
23638,31,technician,married,professional.course,no,no,no
23642,31,technician,married,professional.course,no,yes,no
26025,31,technician,married,university.degree,no,unknown,unknown
26840,31,technician,married,professional.course,no,yes,no
28331,31,blue-collar,married,basic.6y,no,yes,no
29436,31,blue-collar,married,basic.9y,no,yes,no
34246,31,blue-collar,married,basic.9y,no,yes,no
40896,31,entrepreneur,divorced,high.school,no,yes,no
1009,31,admin.,single,high.school,no,yes,no
1816,31,admin.,single,university.degree,no,yes,no
3477,31,admin.,single,high.school,no,yes,no
4929,31,services,single,high.school,no,no,no
6356,31,management,single,university.degree,no,yes,no
7415,31,technician,single,high.school,no,yes,yes
7626,31,technician,single,high.school,no,yes,no
7813,31,technician,single,professional.course,no,yes,yes
8394,31,technician,single,university.degree,no,yes,no
9651,31,blue-collar,single,high.school,no,yes,yes
10876,31,blue-collar,single,professional.course,no,no,no
13883,31,admin.,married,high.school,no,no,no
16129,31,admin.,married,university.degree,no,no,no
21248,31,housemaid,married,high.school,unknown,no,no
23894,31,technician,married,professional.course,no,no,no
38573,31,services,divorced,professional.course,no,no,no
1569,31,admin.,single,university.degree,no,no,no
1802,31,admin.,single,university.degree,unknown,yes,no
4088,31,student,single,university.degree,no,no,no
7542,31,technician,single,high.school,no,yes,yes
7955,31,technician,single,university.degree,no,no,no
8067,31,technician,single,professional.course,no,yes,no
9537,31,blue-collar,single,basic.9y,unknown,no,no
9823,31,blue-collar,single,basic.4y,no,yes,no
10706,31,blue-collar,single,basic.9y,no,no,yes
13620,31,admin.,married,high.school,no,no,no
13709,31,admin.,married,high.school,no,no,no
16509,31,admin.,married,professional.course,no,no,yes
20817,31,housemaid,married,high.school,no,no,no
25619,31,technician,married,professional.course,no,no,yes
26567,31,technician,married,professional.course,no,yes,no
29920,31,blue-collar,married,basic.4y,no,no,no
32390,31,blue-collar,married,basic.9y,no,no,no
32494,31,blue-collar,married,basic.9y,unknown,no,no
39729,31,technician,divorced,high.school,no,no,no
544,31,admin.,single,university.degree,no,yes,no
1515,31,admin.,single,university.degree,no,no,yes
1594,31,admin.,single,university.degree,no,yes,no
2260,31,admin.,single,high.school,no,yes,no
3003,31,admin.,single,university.degree,no,yes,no
5845,31,services,single,professional.course,no,yes,no
9606,31,blue-collar,single,high.school,no,no,no
12447,31,admin.,married,high.school,no,no,no
15552,31,admin.,married,unknown,no,yes,no
18413,31,services,married,high.school,unknown,unknown,unknown
28515,31,blue-collar,married,basic.9y,no,yes,yes
32515,31,blue-collar,married,basic.4y,no,yes,no
33993,31,blue-collar,married,basic.9y,unknown,yes,no
36912,31,admin.,divorced,high.school,unknown,no,yes
1604,31,admin.,single,university.degree,no,yes,no
1717,31,admin.,single,university.degree,no,yes,no
3014,31,admin.,single,university.degree,no,no,no
3464,31,admin.,single,university.degree,no,no,no
3788,31,admin.,single,university.degree,no,yes,no
5326,31,services,single,university.degree,no,no,yes
6267,31,management,single,university.degree,no,yes,yes
7116,31,technician,single,university.degree,no,no,no
7437,31,technician,single,professional.course,no,yes,no
7506,31,technician,single,professional.course,no,yes,no
7534,31,technician,single,professional.course,no,yes,no
8825,31,technician,single,university.degree,no,yes,no
9337,31,blue-collar,single,basic.9y,no,yes,no
9955,31,blue-collar,single,basic.9y,no,yes,no
10018,31,blue-collar,single,university.degree,no,no,no
14438,31,admin.,married,university.degree,no,no,no
22621,31,management,married,university.degree,no,yes,yes
23141,31,management,married,university.degree,no,yes,no
25523,31,technician,married,professional.course,no,no,no
30143,31,blue-collar,married,basic.9y,no,no,no
31332,31,blue-collar,married,basic.6y,no,yes,no
2533,31,admin.,single,university.degree,no,no,no
3234,31,admin.,single,high.school,no,no,no
7541,31,technician,single,high.school,no,yes,yes
13043,31,admin.,married,university.degree,no,no,no
14691,31,admin.,married,university.degree,no,yes,no
14878,31,admin.,married,university.degree,no,yes,no
16052,31,admin.,married,university.degree,no,yes,no
19022,31,services,married,high.school,unknown,no,no
24573,31,technician,married,professional.course,no,no,yes
25574,31,technician,married,high.school,no,yes,no
26749,31,technician,married,professional.course,no,no,no
27626,31,unemployed,married,high.school,no,no,yes
37661,31,admin.,divorced,high.school,no,no,no
1463,31,admin.,single,university.degree,no,yes,no
1639,31,admin.,single,high.school,no,yes,no
3353,31,admin.,single,university.degree,no,no,no
4730,31,student,single,unknown,no,unknown,unknown
6063,31,housemaid,single,high.school,no,yes,no
6177,31,management,single,high.school,no,no,no
8033,31,technician,single,university.degree,no,yes,no
8360,31,technician,single,university.degree,no,yes,no
10239,31,blue-collar,single,basic.9y,no,no,no
10272,31,blue-collar,single,basic.4y,no,no,yes
10971,31,blue-collar,single,basic.9y,no,yes,no
11312,31,self-employed,single,university.degree,no,yes,no
12393,31,admin.,married,basic.9y,no,no,no
14141,31,admin.,married,university.degree,no,yes,no
15010,31,admin.,married,university.degree,no,yes,no
18116,31,student,married,high.school,no,no,no
20735,31,housemaid,married,basic.4y,unknown,no,no
23651,31,technician,married,professional.course,no,no,no
23922,31,technician,married,professional.course,no,no,no
25549,31,technician,married,professional.course,no,no,no
27104,31,technician,married,professional.course,no,yes,no
28491,31,blue-collar,married,basic.6y,unknown,yes,no
30359,31,blue-collar,married,basic.9y,no,no,no
30957,31,blue-collar,married,basic.9y,no,yes,no
35910,31,self-employed,married,basic.9y,no,no,no
36573,31,self-employed,unknown,professional.course,no,no,yes
36774,31,admin.,divorced,university.degree,unknown,no,no
5717,31,services,single,high.school,no,no,yes
7520,31,technician,single,professional.course,no,no,no
8053,31,technician,single,university.degree,no,yes,no
8390,31,technician,single,university.degree,no,yes,no
14575,31,admin.,married,university.degree,no,yes,no
15304,31,admin.,married,high.school,no,yes,no
18606,31,services,married,high.school,no,no,no
19322,31,services,married,basic.9y,no,no,no
25475,31,technician,married,professional.course,unknown,yes,yes
31074,31,blue-collar,married,basic.9y,no,yes,yes
31352,31,blue-collar,married,basic.6y,no,no,no
33715,31,blue-collar,married,basic.9y,no,yes,no
34912,31,entrepreneur,married,basic.6y,no,yes,yes
38804,31,housemaid,divorced,high.school,no,no,no
564,31,admin.,single,university.degree,no,no,no
2022,31,admin.,single,university.degree,no,yes,no
4083,31,student,single,high.school,unknown,no,no
5692,31,services,single,high.school,unknown,no,no
6069,31,housemaid,single,professional.course,unknown,yes,yes
6915,31,technician,single,professional.course,no,no,no
8851,31,technician,single,university.degree,no,no,no
9252,31,blue-collar,single,high.school,unknown,yes,no
10081,31,blue-collar,single,basic.4y,no,yes,no
10699,31,blue-collar,single,basic.9y,no,no,yes
14897,31,admin.,married,university.degree,no,yes,no
19123,31,services,married,high.school,no,no,no
20013,31,services,married,high.school,no,yes,no
20151,31,services,married,basic.9y,no,yes,no
22342,31,management,married,university.degree,no,no,no
26257,31,technician,married,professional.course,no,no,yes
27161,31,technician,married,university.degree,no,no,no
27677,31,unemployed,married,professional.course,no,yes,no
31398,31,blue-collar,married,high.school,no,no,no
32447,31,blue-collar,married,basic.9y,no,yes,no
33754,31,blue-collar,married,basic.9y,no,no,no
37573,31,admin.,divorced,university.degree,no,yes,no
41099,31,self-employed,divorced,university.degree,no,unknown,unknown
35,31,admin.,single,high.school,no,yes,yes
1193,31,admin.,single,university.degree,no,yes,no
2269,31,admin.,single,university.degree,no,no,no
3380,31,admin.,single,university.degree,no,no,no
4196,31,student,single,high.school,no,yes,no
5982,31,services,single,high.school,no,yes,no
6873,31,technician,single,university.degree,no,yes,no
11124,31,entrepreneur,single,high.school,no,no,no
14040,31,admin.,married,university.degree,no,no,no
14136,31,admin.,married,university.degree,no,yes,yes
14821,31,admin.,married,university.degree,no,yes,no
15712,31,admin.,married,high.school,no,yes,yes
25452,31,technician,married,university.degree,no,no,no
26125,31,technician,married,basic.9y,no,yes,no
28827,31,blue-collar,married,basic.6y,no,yes,no
33403,31,blue-collar,married,basic.9y,no,yes,no
36435,31,self-employed,married,university.degree,no,yes,no
39436,31,technician,divorced,professional.course,no,no,no
39776,31,technician,divorced,university.degree,no,yes,no
1214,31,admin.,single,high.school,no,yes,no
1633,31,admin.,single,university.degree,no,no,no
5033,31,services,single,basic.9y,no,no,no
8308,31,technician,single,unknown,no,yes,no
8922,31,unemployed,single,professional.course,no,no,no
10305,31,blue-collar,single,high.school,no,no,no
